id,name,name_de,slug,category,subcategory,description,benefits,typical_dose,dose_unit,dose_min,dose_max,best_timing,requires_cycling,cycling_protocol,interactions,contraindications,is_active,deleted_at,is_seed,created_at,updated_at,i18n,default_dose,default_unit,default_timing,take_with_food,take_with_fat,take_empty_stomach,timing_notes,avoid_with,cycling_recommended,cycle_on_weeks,cycle_off_weeks,nutrients_provided,form,side_effects,allergy_flags,priority,is_enhanced,half_life_hours,detection_time_days,concentration,min_dose,max_dose,is_17aa,is_stimulant,suppression_level,hepatotoxicity_level,cardiovascular_risk,affects_axes,organ_stress,safety_tags,active_compound_key,aliases,classes,prolactin_risk,neuro_risk,glucose_risk,diuretic_type,insulin_type,hpta_suppression
0e7bb812-b54b-4e26-855c-d697023e2ad8,Curcumin (Enhanced),,curcumin-health,ancillary_health,,"Powerful anti-inflammatory. Need enhanced absorption form (phytosome, BCM-95, etc).

Administration: Oral with fat. Enhanced forms required for absorption.
Route: oral",,,mg,500,2000,,false,,"[""Anti-inflammatory"",""Joint support"",""Cardiovascular""]","[""Gallbladder issues"",""Blood thinners""]",true,,true,2025-12-03 05:17:37.165679+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Anti-inflammatory"",""Poor absorption - need enhanced form"",""Well tolerated""]",[],nice_to_have,true,0,0,500 mg/cap,250,1000,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
0e961035-a769-4cd6-beb2-a3d7b0ead9f7,ACE-031,,ace031,peptide,,"Myostatin trap. Clinical trials discontinued due to bleeding issues. Research only.

Administration: Research compound. Trials discontinued.
Route: subcutaneous",,,mg,0.1,0.3,,false,,"[""Clinical trial compound""]","[""Discontinued trials""]",true,,true,2025-12-03 05:13:43.713849+00,2026-01-25 09:52:41.279062+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},lyophilized_vial,"[""Myostatin trap"",""Bleeding gums reported"",""Trial discontinued""]",[],nice_to_have,true,168,14,1 mg/vial,,,false,false,none,none,none,[],{},[],,[],"[""MYOSTATIN_INHIBITOR""]",none,none,none,none,none,none
0eb12cc7-81a3-4a0f-bb4c-7debbd8f54f6,UDCA (Ursodeoxycholic Acid),,udca,liver,liver,,,,,,750,,false,,"[""Prescription in some countries"",""Bile acid interactions""]",,true,,true,2025-12-03 04:54:24.66329+00,2025-12-03 04:54:24.66329+00,{},250,mg,"[""morning""]",true,false,false,Liver and gallbladder support,,false,,,{},capsule,"[""May cause diarrhea"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
0ec6a679-1d8d-442e-ba49-a19eef7ad042,CJC-1295 No DAC (Mod GRF 1-29),,cjc1295-nodac,peptide,,"Short acting GHRH. Mimics natural GH pulse when combined with GHRP. Preferred by many.

Administration: SC injection. Combine with GHRP. Inject on empty stomach.
Route: subcutaneous",,,mcg,100,200,,false,,"[""Must combine with GHRP for best results"",""Natural GH pulse""]","[""Active cancer""]",true,,true,2025-12-03 05:13:43.713849+00,2026-01-25 09:50:08.560321+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},lyophilized_vial,"[""Flushing"",""Headache"",""Dizziness""]",[],nice_to_have,true,0.5,0,2 mg/vial,,,false,false,none,none,none,[],{},[],,[],"[""GHRH"",""GH_SECRETAGOGUE""]",none,none,low,none,none,none
0ed83c0b-f8f3-4292-81ea-943e187203bb,Shilajit (Purified),,shilajit,adaptogen,energy,,,,,,600,,false,,"[""May affect iron levels"",""Only use purified forms""]",,true,,true,2025-12-03 04:49:36.725988+00,2025-12-03 04:49:36.725988+00,{},300,mg,"[""morning""]",true,false,false,Himalayan mineral pitch - fulvic acid,,true,,,{},capsule,"[""May increase iron levels"",""Heavy metal concern if impure""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
0eed90eb-6dba-4ae0-b5c5-b5cb5f9341ce,Spore-Based Probiotic (Bacillus),,spore-based-probiotic,probiotic,gut,,,,,,2,,false,,"[""Survives stomach acid"",""No refrigeration needed""]",,true,,true,2025-12-03 04:49:04.230964+00,2025-12-03 04:49:04.230964+00,{},1,capsule,"[""morning""]",true,false,false,Soil-based organisms - shelf stable,,false,,,{},capsule,"[""Die-off symptoms possible"",""Start with lower dose""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
0f0f7056-7a92-463d-95fc-dd76d98a94f0,Metformin,,metformin,insulin_glucose,,"Prescription diabetes drug. Improves insulin sensitivity. Longevity interest. Not hypoglycemic alone.

Administration: Oral with meals. Extended release has less GI sides.
Route: oral",,,mg,500,2000,,false,,"[""Prescription required"",""Glucose disposal""]","[""Kidney disease"",""Alcoholism""]",true,,true,2025-12-03 05:15:00.919089+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""GI upset"",""Lactic acidosis rare"",""B12 depletion"",""Not hypoglycemic alone""]",[],nice_to_have,true,6,0,500-1000 mg/tab,,,false,false,none,none,none,[],{},[],metformin,[],"[""biguanide"",""pharmaceutical"",""ampk_activator"",""insulin_sensitizer""]",none,none,low,none,none,none
0f6155ef-03e4-4f3b-8bdf-36c2399a5537,Quercetin + Bromelain,,quercetin-bromelain,immunity,anti_inflammatory,,,,,,3,,false,,"[""Combined interactions of both""]",,true,,true,2025-12-03 04:50:37.169728+00,2025-12-03 04:50:37.169728+00,{},1,capsule,"[""morning""]",true,false,false,Synergistic combo - absorption enhanced,,false,,,{},capsule,"[""Same as individual components"",""May cause digestive upset""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
0f655914-4975-42ad-82c4-255fe420352b,Keratin (Cynatine HNS),,keratin-supplement,beauty,hair,,,,,,500,,false,,"[""No significant interactions""]",,true,,true,2025-12-03 04:55:20.115401+00,2025-12-03 04:55:20.115401+00,{},500,mg,"[""morning""]",true,false,false,Bioavailable keratin for hair/nails,,false,,,{},capsule,"[""Generally well tolerated"",""May cause digestive upset""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
1013e75d-bf1b-4978-ae6e-51aa66b2955d,"Beta-Glucan (1,3/1,6)",,beta-glucan,immunity,immunity,,,,,,500,,false,,"[""May interact with immunosuppressants""]",,true,,true,2025-12-03 04:50:37.169728+00,2025-12-03 04:50:37.169728+00,{},250,mg,"[""morning""]",false,false,false,Yeast-derived immune modulator,,false,,,{},capsule,"[""Generally well tolerated"",""May cause bloating""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
1016be7f-bcd0-4e05-9689-91246381c3d5,HMG (Human Menopausal Gonadotropin),,hmg,pct_hpta,,"Contains both FSH and LH. More complete gonadotropin support than HCG alone.

Administration: SC or IM EOD. Used for fertility and advanced PCT.
Route: subcutaneous",,,IU,75,150,,false,,"[""FSH + LH"",""Fertility restoration""]","[""Hormone sensitive conditions""]",true,,true,2025-12-03 05:15:44.94676+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},lyophilized_vial,"[""Contains both LH and FSH"",""More complete than HCG"",""E2 increase""]",[],nice_to_have,true,24,0,75 IU/vial,,,false,false,none,none,none,"[""hpta""]",{},"[""pct""]",hmg,[],"[""gonadotropin"",""fsh_lh_combo"",""pharmaceutical"",""fertility""]",none,none,none,none,none,none
112fb73f-3cd7-49cf-be78-37a1d817df52,Insulin Detemir (Levemir),,insulin-detemir,insulin_glucose,,"Intermediate-long acting insulin. May need twice daily dosing.

Administration: SC once or twice daily.
Route: subcutaneous",,,IU,5,20,,false,,"[""Shorter than Lantus""]","[""Blood glucose monitoring required""]",true,,true,2025-12-03 05:15:00.919089+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},pre_mix_pen,"[""Hypoglycemia"",""Basal insulin"",""May need twice daily""]",[],nice_to_have,true,18,0,100 IU/ml,,,false,false,none,none,low,"[""glucose""]",{},"[""hypoglycemia_risk"",""insulin""]",insulin,[],"[""INSULIN"",""basal"",""long_acting""]",none,none,high,none,long,none
11cfef78-ed0d-4045-bc60-cefe32c26077,Deca Blend (NPP + Deca),,deca-blend,steroid_injectable,,"Blend of NPP and Deca. Fast onset, long duration.

Administration: IM glute. Twice weekly.
Route: IM_glute",,,mg,300,450,,false,,"[""Testosterone base mandatory"",""Prolactin control""]","[""Same as Nandrolone""]",true,,true,2025-12-03 05:08:02.34779+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},injectable,"[""Same as Nandrolone"",""Progestogenic"",""HPTA suppression"",""Deca dick""]",[],nice_to_have,true,168,360,300 mg/ml,,,false,false,shutdown,none,moderate,"[""hpta""]",{},"[""injectable_steroid""]",nandrolone,"[""deca"",""npp"",""nandrolon""]","[""AAS"",""androgen"",""19nor""]",high,low,none,none,none,shutdown
11fb088f-52fc-4d60-98b6-a42440f2ce14,SARM Triple Stack (Osta+LGD+RAD),,sarm-triple-stack,sarm,,"Pre-made stack. Very suppressive when combined. PCT mandatory. Not recommended for beginners.

Administration: Follow product directions. Full PCT required.
Route: oral",,,serving,1,1,,false,,"[""Very suppressive"",""Full PCT required""]","[""Hormone sensitive conditions""]",true,,true,2025-12-03 05:12:31.541162+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Combined suppression severe"",""Lipid impact significant""]",[],nice_to_have,true,24,21,variable,,,false,false,moderate,low,none,"[""hpta""]",{},[],sarm-triple-stack,[],"[""SARM""]",none,none,none,none,none,medium
12672f17-6df1-4959-b384-8f27d69bff9c,Bitter Melon Extract,,bitter-melon,metabolic,blood_sugar,,,,,,2000,,false,,"[""May lower blood sugar significantly"",""Do not combine with diabetes meds without monitoring""]",,true,,true,2025-12-03 04:51:21.361256+00,2025-12-03 04:51:21.361256+00,{},500,mg,"[""morning""]",true,false,false,Traditional blood sugar support,,false,,,{},capsule,"[""May cause digestive upset"",""Hypoglycemia risk""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
1327c143-ed30-4b6e-a780-ed5acc272426,Kava Kava,,kava-kava,herbal,anxiety,,,,,,500,,false,,"[""May affect liver"",""Do not combine with alcohol""]",,true,,true,2025-12-03 04:57:42.852349+00,2025-12-03 04:57:42.852349+00,{},250,mg,"[""morning""]",false,false,false,Anxiety relief - liver monitoring advised,,false,,,{},capsule,"[""May cause liver issues"",""Drowsiness"",""Skin changes""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
13f0589a-88fc-423c-82d3-d08488926e9e,Colostrum,,colostrum,immunity,gut,,,,,,2000,,false,,"[""Immune and gut support""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},500,mg,"[""morning""]",false,false,false,Bovine first milk - immune factors,,false,,,{},capsule,"[""First milk immune factors"",""May cause GI upset""]","[""dairy""]",nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
1412c7c7-639f-4c2e-bd37-796ca5319d0e,Methyldienolone,,methyldienolone,steroid_oral,,"Designer steroid. 19-nor oral. Progestogenic activity.

Administration: Low doses. TUDCA required.
Route: oral",,,mg,2,6,,false,,"[""Prolactin control may be needed""]","[""Liver disease""]",true,,true,2025-12-03 05:09:21.312901+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Liver toxic"",""Progestogenic"",""Suppressive""]",[],nice_to_have,true,8,21,2 mg/tab,,,true,false,none,severe,none,[],{},[],methyldienolone,[],"[""17aa"",""androgen"",""oral_steroid"",""highly_androgenic"",""progestin""]",none,none,none,none,none,shutdown
14320c69-72ae-426b-9551-d812517bb31a,Toremifene Citrate (Fareston),,toremifene,pct_hpta,,"SERM alternative to Nolvadex. May have less vision sides than Clomid.

Administration: Oral. PCT or gyno prevention.
Route: oral",,,mg,30,120,,false,,"[""SERM"",""Alternative to Nolvadex""]","[""Heart rhythm issues""]",true,,true,2025-12-03 05:15:44.94676+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Similar to Nolvadex"",""Hot flashes"",""QT prolongation concern""]",[],nice_to_have,true,120,0,60 mg/tab,,,false,false,none,none,none,"[""hpta""]",{},"[""pct"",""serm""]",toremifene,[],"[""serm"",""hpta_recovery"",""pharmaceutical"",""gyno_prevention""]",none,none,none,none,none,none
147d3f4a-36c6-4e10-b220-463edd67da53,Mushroom Coffee Blend,,mushroom-coffee,greens,superfood,,,,,,2,,false,,"[""Caffeine effects still present""]",,true,,true,2025-12-03 04:59:05.828233+00,2025-12-03 04:59:05.828233+00,{},1,serving,"[""morning""]",false,false,false,Lion mane + chaga + coffee,,false,,,"{""caffeine"":{""unit"":""mg"",""amount"":50}}",powder,"[""Less jittery than regular coffee"",""Contains caffeine""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
149865b1-9b39-4a4d-860f-c83f1633a312,Omega-3 EPA/DHA High Potency,,omega-3-epa-dha-high-potency,omega,essential_fatty_acid,,,,,,4,,false,,"[""Consult doctor if on blood thinners"",""May affect blood sugar""]",,true,,true,2025-12-03 04:47:12.868868+00,2026-01-16 13:56:05.683086+00,{},2,softgel,"[""morning""]",true,true,false,Concentrated fish oil formula,,false,,,"{""omega_3"":{""unit"":""g"",""amount"":1},""omega_3_dha"":{""unit"":""mg"",""amount"":400},""omega_3_epa"":{""unit"":""mg"",""amount"":600}}",softgel,"[""Fishy burps possible"",""May increase bleeding risk""]","[""fish""]",top_needed,false,,,,1000,3000,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
14c21f25-21b2-4485-bacb-d7cf781d53a3,GW-501516 (Cardarine),,cardarine-fat,fat_burner,,"PPAR delta agonist. Extreme endurance and fat oxidation. Rodent cancer concern debated.

Administration: Oral. Pre-cardio for best results.
Route: oral",,,mg,10,20,,false,,"[""PPAR agonist"",""Not a stimulant"",""Endurance enhancement""]","[""Cancer history""]",true,,true,2025-12-03 05:18:33.36059+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Cancer concern from rodent studies"",""Massive endurance boost"",""No stimulant effects""]",[],nice_to_have,true,20,0,10 mg/ml,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
14dd8040-e33c-416f-80a6-93649338e0d0,Modified Citrus Pectin,,modified-citrus-pectin,detox,detox,,,,,,15,,false,,"[""May affect absorption of medications""]",,true,,true,2025-12-03 04:54:24.66329+00,2025-12-03 04:54:24.66329+00,{},5,g,"[""morning""]",false,false,false,Heavy metal chelation - modified for absorption,,false,,,{},powder,"[""May cause bloating"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
14de6ad8-e189-4708-ae47-469d681c5e75,I3C (Indole-3-Carbinol),,i3c,detox,estrogen,,,,,,400,,false,,"[""May affect estrogen metabolism"",""Converts to DIM in body""]",,true,,true,2025-12-03 04:54:24.66329+00,2025-12-03 04:54:24.66329+00,{},200,mg,"[""morning""]",true,false,false,Estrogen metabolism - converts to DIM,,false,,,{},capsule,"[""May cause digestive upset"",""May affect hormones""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
1507c28e-9f75-4b82-9552-8800c7a7713c,Gonadorelin,,gonadorelin,pct_hpta,,"GnRH analog. Stimulates natural LH/FSH release. Used in some TRT clinics.

Administration: SC multiple times daily due to short half-life.
Route: subcutaneous",,,mcg,100,200,,false,,"[""Stimulates natural LH/FSH"",""Clinic use""]","[""None significant""]",true,,true,2025-12-03 05:15:44.94676+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},lyophilized_vial,"[""GnRH analog"",""Pulsatile release natural"",""Short half-life""]",[],nice_to_have,true,0.5,0,100 mcg/vial,,,false,false,none,none,none,"[""hpta""]",{},"[""pct""]",gonadorelin,[],"[""gnrh"",""hpta_recovery"",""pharmaceutical"",""lh_stimulant"",""peptide""]",none,none,none,none,none,none
15474102-219d-46e7-8433-d97fa2510755,Moringa Powder,,moringa-powder,greens,superfood,,,,,,6,,false,,"[""May affect blood sugar"",""May interact with thyroid meds""]",,true,,true,2025-12-03 04:59:05.828233+00,2025-12-03 04:59:05.828233+00,{},3,g,"[""morning""]",true,false,false,Drumstick tree leaves - nutrient dense,,false,,,{},powder,"[""May lower blood sugar"",""Laxative effect possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
157977c9-1c40-43e6-9aa7-a0957f40f438,S1 (Ostarine Precursor),,s1-sarm,sarm,,"Early SARM. Predecessor to Ostarine. Less common now.

Administration: Once daily.
Route: oral",,,mg,10,25,,false,,"[""Early generation SARM""]","[""Hormone sensitive conditions""]",true,,true,2025-12-03 05:12:31.541162+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Similar to Ostarine"",""Mild suppression""]",[],nice_to_have,true,24,14,10 mg/ml,,,false,false,moderate,low,none,"[""hpta""]",{},[],s1-sarm,[],"[""SARM""]",none,none,none,none,none,medium
16184112-ddb7-4e6c-b8e8-e28a23c4af29,L-Glutamine,L-Glutamin,l-glutamine,amino,conditionally_essential,Conditionally essential amino acid. Supports gut health and immune function.,"[""Gut health"",""Immune support"",""Recovery aid""]",5-10g,g,5,15,"[""post_workout"",""morning"",""evening""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2025-12-03 04:45:06.003102+00,"{""de"":{""name"":""L-Glutamin"",""benefits"":[""Darmgesundheit"",""Immununterstützung"",""Regenerationshilfe""],""description"":""Bedingt essentielle Aminosäure. Unterstützt Darmgesundheit und Immunfunktion.""},""th"":{""name"":""แอล-กลูตามีน"",""benefits"":[""สุขภาพลำไส้"",""สนับสนุนระบบภูมิคุ้มกัน"",""ช่วยฟื้นตัว""],""description"":""กรดอะมิโนจำเป็นตามเงื่อนไข สนับสนุนสุขภาพลำไส้และระบบภูมิคุ้มกัน""}}",5,g,"[""post_workout"",""before_bed""]",false,false,false,Nach Training und vor dem Schlafen für Regeneration,,false,,,"{""glutamine"":{""unit"":""mg"",""amount"":5000}}",capsule,[],[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
168773fb-3d48-4712-bf31-bf2319c543d8,Caffeine,Koffein,caffeine,performance,stimulant,"Natural stimulant that enhances focus, energy, and exercise performance.","[""Increased alertness"",""Enhanced performance"",""Fat oxidation"",""Reduced perceived exertion""]",100-200mg,mg,50,400,"[""pre_workout"",""morning""]",true,"Cycle 5 days on, 2 days off or take tolerance breaks",,,true,,true,2025-11-28 10:14:59.054147+00,2026-01-16 13:56:05.683086+00,"{""de"":{""name"":""Koffein"",""benefits"":[""Erhöhte Wachsamkeit"",""Verbesserte Leistung"",""Fettoxidation"",""Reduzierte wahrgenommene Anstrengung""],""description"":""Natürliches Stimulans, das Fokus, Energie und Trainingsleistung verbessert.""},""th"":{""name"":""คาเฟอีน"",""benefits"":[""เพิ่มความตื่นตัว"",""เพิ่มประสิทธิภาพ"",""เผาผลาญไขมัน"",""ลดความรู้สึกเหนื่อย""],""description"":""สารกระตุ้นธรรมชาติที่เพิ่มสมาธิ พลังงาน และประสิทธิภาพการออกกำลังกาย""}}",200,mg,"[""pre_workout""]",false,false,true,30-60 min vor Training. Nicht nach 14 Uhr für guten Schlaf.,,false,,,"{""caffeine"":{""unit"":""mg"",""amount"":200}}",capsule,[],[],top_needed,false,,,,200,400,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
